nome completo,matrícula,data de entrada,salário
Tyler Norris,368320797454,28/08/87,8264.94
John Smith,251749534720,30/09/58,8212.73
Raymond Gregory,971853879999,04/12/75,8933.43
Carlos Shepard,863326824772,13/10/96,9389.6
Katherine Stout,107956247096,19/12/74,5651.0
Nicole Clark,469959626664,01/03/59,3565.06
Rebecca Newman,242175282434,13/12/72,4667.64
Jennifer Chan,713683834351,14/06/86,6185.88
Diana Gonzalez,716611535455,24/10/59,7692.99
Mark Gonzalez,503288772146,06/04/03,6816.46
Victoria Mendoza,728287245790,16/03/85,7081.47
Brandon Garcia,687311866145,23/08/82,7422.99
David Owens,217498982724,18/07/93,6410.82
Shawn Watson,36610229097,26/01/05,9559.67
Cory Davidson,646274558650,05/11/82,6861.27
Brian Barrett,331516414516,19/10/91,9002.09
Amanda Alvarado,603545796499,17/12/71,6302.84
Andrea Alvarez,734587819157,29/05/99,7592.89
William Hill,882245772595,21/07/03,4472.48
Hannah Villa,672568251484,03/03/05,5711.22
Andrew Sexton,370341010860,22/10/63,6827.66
Patrick Henry,805412806768,04/01/85,5027.57
Michele Fowler,790860971768,04/04/02,4498.68
James Brown,662794913895,26/09/84,3660.84
Casey Chandler MD,207916161526,23/05/70,7380.7
Allison Ward,416721923704,23/01/98,8185.88
Robert Jimenez,52328401189,18/07/94,4005.65
Darlene Anderson,865324056215,28/06/98,6175.4
Rachel Weiss,80178684996,13/12/94,7511.78
Eric White,308084498249,12/09/74,7350.9
Christian Marquez,815149290026,29/09/84,3989.64
Regina Robles,54056535791,06/04/93,6905.31
Brian Graham,732853389119,28/06/72,5854.99
Sarah Mathews,857610577076,30/11/65,8245.6
Jacqueline Peterson,255029034182,20/10/97,5625.15
Garrett Young,707715209834,08/12/88,5900.07
Jasmine Johnson,9902978908,14/03/95,3211.3
Charles Thomas,273073460584,17/02/65,5993.54
Mark Wilson,525784173897,31/10/00,9791.66
Kimberly Stone,431803273173,17/01/80,3362.99
Krystal Perez,376286324998,18/02/87,3630.32
Tyrone Brown,557145849489,15/12/58,3158.86
Steven Davenport,68900545290,10/07/83,9870.99
Anthony Stevens,63481954884,01/12/92,9080.29
Dr. Jordan Brown,492917524628,21/09/99,6915.94
Roger Haley,76950510377,28/09/91,4593.93
Phillip Mullins,862189197082,13/04/59,5473.08
Kimberly Duffy,135567566151,25/11/92,9450.25
Michelle Brown,75633158505,17/12/87,6069.74
Pedro Herring,362746995352,01/10/61,8162.61
Kristen Lambert,652911552260,23/06/62,7390.27
Anthony Hunter,653183439345,14/07/65,3973.6
Terry Turner,364843856876,25/07/72,4667.86
Tracy Oneal,234700762507,14/12/91,8430.37
Nicholas Porter,821574104006,29/08/67,5704.0
Michael Moore,76968779854,07/07/83,6954.92
Jose Wells,172984874476,12/11/75,6666.74
Eric Fletcher,614232321249,09/01/70,4952.39
Sonya Warner,251058156900,21/12/62,6702.72
Manuel Byrd,191013495931,09/07/71,7994.4
Justin Nelson,919913485472,26/02/81,9952.11
Brandi Marshall,676165701305,14/07/63,5672.44
Kristin Dillon,448069378404,08/05/72,5403.55
Jeffery Steele,314456725499,13/01/87,6175.14
Daniel Graves,396164913127,06/07/64,5033.91
Nathan Butler DVM,877448118198,18/08/74,5236.36
Shaun Estrada,271941481605,23/01/68,5217.67
Roy Perry,6854620168,22/05/73,7109.22
Trevor Coleman,118343997584,28/12/67,8292.14
Shelby Lane,437743238532,11/12/93,6202.39
Mrs. Lisa Graham,379750701148,04/09/90,4009.08
Bruce Vaughan,525169620591,27/09/63,6990.07
Brandon Craig,46484215414,25/05/88,6854.83
Bob Williams,117664370004,30/08/90,6517.02
Chad Jones,123509352426,18/07/89,4574.79
Brent Williams,897875432723,14/03/98,9489.56
Karen Jones,190588059773,28/11/81,5548.85
Katie Fisher,298641645953,06/05/75,4085.19
Jennifer Gallegos,113134960343,18/03/79,8863.37
Shawn Mayer,646507785220,15/04/79,8607.51
Jason King,709663271144,21/05/95,3135.59
Donald Kennedy,430477386882,25/12/83,6370.84
Laura Castillo,382414563795,29/08/60,5739.36
Justin Sanchez,225348280845,02/12/78,9773.38
Timothy Campbell,464239418609,16/04/66,4805.4
Scott Richard,661310694446,16/01/89,3867.1
Jeremy Mitchell,131567954625,04/08/65,7951.48
Amy Parker,711395459822,10/07/85,3941.97
Taylor Young,145022494316,15/04/80,6896.95
Brian Lara,599579289644,14/06/81,6776.73
Pamela Phillips,466172103173,30/09/66,4760.09
Robert Powell,503442591776,27/05/68,3184.65
John Woods,516745364299,29/01/00,6773.13
Juan Garcia,54843019692,06/10/82,5934.54
Anthony Thomas,155193180376,28/05/60,7278.02
Paula Ramirez,92445138772,04/06/84,6912.33
Rita Wilson,858717217273,28/11/89,5393.8
Dylan Waters,516488904924,15/05/92,8755.33
Carol Carlson,541107766415,09/03/05,8865.59
Maria Mendez,424546417358,29/09/65,3988.05
Joshua Lawrence,913058596446,29/09/75,9365.57
Mary Roberts,514979952675,15/08/71,5292.06
John Hoffman,57777092192,06/10/87,7174.77
Crystal Meyer,361365597273,24/03/84,9536.86
Mark Davis,465158133014,21/11/71,7267.56
Harold Mcfarland,431697935799,01/07/78,5717.67
Kathryn Calhoun,102327147580,30/08/89,5245.68
Margaret Shelton,137565332530,08/09/67,8564.68
Robyn Long,293735076374,05/01/89,4855.31
Ethan Mayer,922559602472,03/12/60,8473.36
Ronald Roman,51321846783,03/05/74,6298.03
Shannon Ross,869602771029,05/09/59,6037.75
Tanner Sanchez DDS,779727727916,02/10/61,6589.98
Ashley Dennis,267926739604,24/03/64,5690.14
Thomas Melendez,649879579402,20/06/87,3924.47
Nathan Harris,976970304071,22/09/85,5176.65
Samantha David,826019757857,02/04/72,6986.86
Kara Jackson,367962074826,13/08/79,7227.53
Christine Adams,407904461290,09/10/87,6032.61
Tiffany Jones,113357307298,21/08/95,3394.71
William Henson,40309732173,01/08/79,9327.78
Michele Young,243650439652,13/05/88,7292.1
Daniel Swanson,222453412010,12/11/91,8284.26
Dr. Kelly Davis DVM,933365987135,21/02/90,3587.64
Theresa Jones,429804281410,20/04/95,3282.59
Robert Maxwell,856958213047,03/05/00,8298.49
Dorothy Hayes,567166750168,21/03/96,7739.98
Sarah Brown,103783340950,05/10/63,4715.74
Samuel Wise,364789956380,10/02/71,5263.38
Yvette Garcia,311132226616,23/09/67,5216.27
Jane Vasquez,33539289517,09/04/81,7358.52
Jessica Wu,635136273191,04/11/70,9833.55
Hannah Phillips,769493571496,07/05/81,9909.46
Teresa Hutchinson,41874189148,13/04/99,9195.56
Alicia Curry,679202767360,06/07/98,4152.8
Ronald Baker,290435601062,30/10/82,6176.06
Thomas Black,80985003693,22/01/85,7147.16
Andrew Cross,951746910729,12/07/96,9389.4
Amy Ibarra,936992092447,05/07/99,7337.8
Nathan Cowan,159559033191,18/10/74,5198.48
Joel Wagner,813437582386,15/05/05,7148.96
Rhonda Salas,86999348164,05/03/70,5117.22
Kathy White,504128793784,03/11/00,9663.12
Jessica Robinson,555605632343,05/05/80,8044.27
Lindsey Thomas,150765927729,11/05/95,8251.97
Sarah Morales,969138223380,05/02/85,9115.03
Mandy Walker,708666309398,15/05/91,8220.84
Lawrence Williamson,255990061974,17/11/67,4620.38
Elizabeth King,405880546436,10/08/93,4987.22
Dana Jordan,324840255547,26/03/04,8747.21
David Pittman,659424673849,27/08/63,5190.94
Jessica Burgess,330471576202,31/01/78,7620.21
Monica Snyder,523789323044,05/05/88,3799.97
Christine Edwards,136212361143,09/12/95,5464.81
Laurie Bennett,680231063159,18/07/91,7859.18
Julia Hernandez,552908630006,04/10/90,5180.55
Christopher Clay,26884247301,30/08/81,5190.07
Ian Kennedy,462532927331,27/08/98,7187.51
Zachary White,950630606495,08/12/82,7228.73
Ebony Curtis,102297498886,08/10/63,3224.73
Mark Lyons,572214606587,19/08/77,6496.82
Anita Burgess,222281139860,21/05/94,6468.64
Rebecca Clayton,603674814788,23/03/71,8687.71
Linda Gordon,9789182798,22/01/67,3574.24
Tiffany Kim,844628604371,13/04/83,5909.45
Paul Clark,901657340943,03/06/96,8083.89
Cynthia Johnson,651622314114,21/04/94,9929.89
Sandra Hudson,325482352311,21/08/93,3136.27
Heather Larson,449930500247,07/04/66,3322.41
Michelle Morrow,398988402622,01/05/89,3604.1
Kelly Brown,529806013621,06/03/76,4195.32
Susan Bishop,555464833753,31/10/87,8900.37
Samantha Willis,525917722214,09/01/70,4273.93
Eddie Mason,665616863983,05/09/61,8896.94
Yvette Gonzalez,993996552673,10/07/91,9400.4
Mitchell Smith,110103032644,27/08/65,5611.26
Bryan Murphy,944524484806,27/09/77,6242.52
Joseph Powell,221230656365,19/09/62,3581.75
Mark Silva,308447421854,10/10/89,9474.17
Nathan Anderson,282777908072,15/03/65,4408.18
Justin Smith,271694866924,08/03/76,3984.28
Sandra Fowler,575452555079,15/08/03,3161.47
Sarah Reed,245505999804,22/12/81,4530.35
Rachael Daugherty,211830272349,15/05/84,3581.01
Craig Shaw,817138303493,06/01/67,9006.07
Andrea Murray,35796064763,26/08/84,9090.07
David Anderson,203209438009,03/07/97,4522.58
Elizabeth Lawson,258301513550,17/04/59,9494.16
Chelsey Ewing,539294135705,17/10/79,3321.81
Angela Khan,222322649070,23/01/00,4258.3
Robert Smith,265195469881,21/10/73,8315.71
Brandon Morgan,144712969254,29/05/05,3647.95
Kristine Solis,51361284716,21/05/01,5665.14
Brian Ellison,445298604317,15/09/86,6454.72
Christopher Malone,944178485963,01/07/89,5587.02
Nicholas Rivera,171801688401,29/06/78,6178.44
Pamela Wang,912344259058,01/12/70,3403.95
Stephanie Cobb,585860557428,19/02/70,7131.49
John Price,852617767640,25/11/84,3223.35
Walter Watson,145689136662,20/05/03,9062.2
Jamie Smith,833099115879,25/07/63,7082.33
Mariah Keller,392245536154,09/07/84,6862.71
Kelly Brown,470966036381,24/02/60,4883.78
Tina Green,574578113945,27/07/88,5015.67
Amy Williams,358271653439,10/10/04,8654.63
Rhonda Winters,439997230463,02/05/97,5132.5
Jeff Moody,365763780130,25/03/96,9906.48
Derek Baker,341632076330,15/12/88,4783.74
Janet Taylor,372970574114,16/11/60,9243.41
Victor Vaughn,192344057125,05/05/63,3112.17
Annette Stone,604871209093,26/02/84,8424.3
Timothy Graham,505567926009,05/08/04,4986.31
Megan Yates,61057656389,23/08/91,8803.68
Joseph Davidson,828166658713,13/10/71,7407.64
Kimberly Shaw,963054911985,21/12/02,6275.39
Maurice Kemp,507204252291,19/10/66,3157.14
Maureen Delgado,940971783969,05/03/87,4221.56
Gary Hayes,602272636685,30/07/79,3947.85
Richard Norman,418767920541,17/07/79,3625.67
Christopher Bernard,217913877252,09/04/89,6523.9
Anthony Smith,191275896161,09/09/84,5288.55
Rebekah Castro,614384914579,24/01/89,6182.96
Jessica King,968037230110,17/07/70,7684.7
Aaron Ross,655774794672,08/07/80,6975.29
David Hale,389552711251,25/01/71,4589.88
Brandi Robles,509982768194,11/06/82,3520.18
Donna Campbell,10681330951,06/10/04,4227.19
John Dickson,433835040481,02/11/60,6098.91
Amanda Carney,847557909626,02/09/85,8316.91
Jacob Smith,794543265195,05/06/91,8392.36
Michael Whitney,714789693110,14/09/00,3819.38
Justin Reid,174064748457,28/02/61,5292.03
Matthew Pitts,209901490664,04/03/96,3575.96
Larry Campbell,29141332680,27/12/71,7378.7
Trevor Daniels,232488481988,02/07/95,4081.42
Regina Todd,481428356284,03/09/02,6871.39
Jamie Kaufman,203584697250,02/11/68,9132.01
Krista Martinez,830843260030,07/07/60,7454.72
Laura Brown,60067124220,15/07/67,8531.02
Jennifer Garza,837293745496,13/11/79,6733.34
Nicholas Nelson,576675692807,23/07/00,8431.35
Ashley Paul,849633071257,12/02/84,4936.82
Michael Ross,586013325741,09/10/70,6271.58
Rachael Lopez,662083865923,06/08/01,6465.9
Thomas Hamilton,531005936116,29/11/99,4941.53
Andrew Brown,103082763359,26/03/05,9040.6
Jon Marks,853507572497,05/04/78,7697.73
Brian Oconnell,385015793077,15/09/63,4961.75
Cindy Davis,332517488891,05/02/87,7886.47
Erin Middleton,26149025823,31/03/90,8311.19
Greg Paul,793460655365,25/06/75,7322.89
Matthew Klein,796552830381,06/09/00,4694.29
Kiara Ramsey,989248401977,17/09/69,9405.5
Shannon Maxwell,910174193144,21/03/68,9177.37
Kayla Bush,801014814978,07/01/59,3112.0
Dr. Veronica Bell,875964072045,02/06/02,9521.15
Sara Powers,135757666162,13/01/79,3598.47
Andrew Young,699991332508,24/09/79,9084.46
Kimberly Miller,666937904317,29/01/96,8720.39
John Gutierrez,48000052933,30/10/97,4066.9
Michael Wells PhD,14528597812,15/09/79,4547.52
James Rocha,819850912063,02/10/93,4624.16
Daniel Martin,629107403179,01/06/88,8570.36
Suzanne Roman MD,227364624556,30/12/72,4330.21
Garrett Johnson,906322096778,01/02/74,3526.98
Marie Contreras,319784999503,28/04/76,9721.29
Marie Mills,598195670310,02/08/92,3407.03
Richard Henderson,590669870406,08/04/66,3830.45
Thomas Carson,732501393630,03/03/05,7534.59
Natasha Banks,917489549135,05/02/83,7180.18
Jason Johnson,91388112591,04/04/73,4339.93
Karen Patterson,784750934331,23/11/58,9969.83
Laura Weber,71809599819,17/03/66,7197.66
Jonathan Gardner,644144794522,25/09/63,9872.65
Brian Martinez,716984151766,27/09/62,9167.31
Samantha Clark,139826552671,18/05/76,8411.07
Kathleen Jackson,82284083625,03/01/92,6983.72
Tiffany Jackson,459823625450,18/11/66,7488.92
Christina Patton,449680501738,08/10/89,7719.07
Kathy Wright,427164909281,05/08/58,7382.43
Carolyn Roy,351031260583,01/08/63,4054.06
Robert Stevenson,830847680319,30/01/05,7626.72
Sarah Johnson MD,401807469651,24/02/60,4273.91
Gabriel Hess,97312815609,13/10/59,5060.2
Natalie Mcbride,375037707662,13/12/77,8901.86
Jennifer Hamilton,948153610903,17/01/76,3082.23
Laura Lamb,326201356715,25/07/87,9269.99
Steven Parks,963803001869,08/04/97,9638.74
James French,439749900446,17/06/00,9188.52
Hunter Donovan DVM,640086654589,01/02/80,4141.75
Patricia Reid,14131788772,31/08/64,3636.78
Katherine Luna,256536564938,08/09/84,5972.83
Alvin Velazquez,795558221428,02/01/96,6538.96
Jessica Williams,43928290424,28/04/96,4524.0
John Cooper,662653446441,23/04/64,3143.78
Brent Sharp,945738519412,20/04/66,6224.08
Theresa Hanson,59321125636,12/05/97,4539.57
Adam Graham,188596647167,23/01/76,7846.97
Jennifer Gray,364749525589,05/02/94,7551.63
Kimberly Cook,924121651294,04/02/93,5839.85
Linda Waller,787113403887,05/07/98,7655.09
Tyler Jones,734634619226,13/06/59,4204.78
Sandra Stephens,301166522887,03/06/72,7893.92
Corey Knight,282564114207,19/03/86,9497.47
Charles Harrison,297597009732,03/06/74,3758.95
Peter Johnson,442207362797,27/05/86,6533.95
Audrey Miller,637980019618,26/09/95,5961.5
Crystal Davis,621012702398,09/12/92,3376.74
Daniel Reid,761292158430,04/12/62,7511.9
John Warner,550364656833,13/11/79,4254.9
Kelsey Ball,188581923723,08/08/00,6497.05
Caitlin Morrison,265485841141,20/05/90,7482.2
Stacie White,616184651057,04/09/91,3826.49
Erica Pacheco,843588577678,16/04/63,7429.35
Tanya Gonzalez,113626937772,07/11/70,9808.33
Bianca Patel,617673903725,12/11/75,7414.79
Jason Ramirez,710709290454,19/06/94,4557.86
Kyle Ford,897182222895,28/09/97,6819.36
Lonnie Smith,425720292505,19/12/04,9942.3
Michael Calderon,874933367696,27/11/60,7694.81
Zachary Campbell,986653381308,21/10/59,6966.47
Tony Davis,631178476158,21/08/73,5559.19
Jacob Massey,181332605829,29/07/03,7953.74
Dr. Dana Johnson PhD,277922830181,16/06/72,7089.58
Rachael Smith,201187648660,24/06/86,7158.96
Vanessa Miller,433206428426,26/01/89,8963.47
Russell Anderson,30779025654,20/05/58,8571.02
Mindy Bentley,494012807247,05/09/64,7502.91
Katherine Davies,397990055627,03/05/01,3902.25
Robert Jackson,880477125551,06/12/66,3347.91
Alejandro White,575474776332,30/06/87,6701.57
Joshua Harris,729446964910,31/01/01,7924.17
Diane Dennis,517503149805,30/04/62,3583.89
Joseph Holt,34390442674,29/10/88,4493.52
Christine Lewis,890597322509,03/09/72,5548.57
Sherry French,516551187355,04/02/70,9320.6
Joseph Mathis,890834182930,10/06/75,5346.47
John Johnson,658194977980,10/04/77,3161.01
Brenda Brooks,698242378455,30/07/65,4858.15
Justin Jensen,30616264786,02/03/63,7926.12
Matthew Howe,719501245570,16/11/71,4788.78
Mrs. Dawn Ruiz,453221590894,26/04/66,3713.89
Kristen Huff,165188271730,24/11/83,9045.02
David Griffin,770693136233,03/01/01,8867.79
Cynthia Robinson,149230465849,08/04/88,9554.36
Matthew Phillips,597140142799,20/09/98,9183.95
Tammy James,582268775023,12/12/91,7627.38
Jamie Howell,209702511066,13/10/68,8361.46
Christine Owens,503007871143,21/05/86,9439.61
Bryan Villanueva,240034087869,06/05/68,3731.67
John Ruiz,817361375118,08/10/61,9566.53
Steven Ashley,743902404480,09/11/65,9523.79
Max Ibarra,535342322131,09/02/05,3745.61
Douglas Yang,500973247275,10/12/68,7434.73
Wendy Brown,935478889822,24/04/58,5406.29
Mary Montoya,156718352190,04/02/98,4808.58
Kerry Olson,182196652669,12/06/96,8689.74
Christine Valenzuela,662657964559,09/02/69,6954.09
Alejandro Powell,11162806720,04/09/68,6967.8
Carmen Russell,391982499233,21/03/82,7933.32
Phillip Fields,376593395032,20/11/91,4116.69
Wesley Gonzales,447683254541,28/08/70,6943.4
Edward Martinez,236698742062,20/05/03,8180.08
Holly Bentley MD,293483326429,03/01/67,3656.94
Daniel Mejia,85969596855,22/08/96,3360.61
Laura Vang,585046754746,12/04/58,7942.0
Michael Williams,660125986339,04/03/63,5520.33
Mark Russell,710687823937,22/06/77,9554.57
Amanda Baker,506569430035,10/05/95,6397.48
Christian Garrett,333145470103,21/03/95,7164.14
Deanna Osborne,4501895080,03/09/05,9329.82
Kaylee Johnson,81391261650,14/05/66,6818.41
Nicole Davila,334730248876,03/11/78,5432.73
Lindsay Hudson,64866609809,18/11/77,7083.78
Kimberly Stewart,145631762342,20/04/81,6647.72
Paula Howard,222160192723,27/06/03,5195.5
Walter Rogers,998465702662,17/11/02,9737.99
Heather Thomas,168033532624,07/02/80,5489.61
Laura Christian,687746419541,26/04/76,4057.42
Joseph Dudley,501079462584,23/02/82,9873.49
Dominique Young,157588381794,28/03/67,4071.93
Elizabeth Durham,131009894811,28/12/65,3899.68
Mr. Jonathan Hernandez,160353606088,02/10/81,9138.77
Manuel Hall,553764430736,16/01/84,9570.02
Kyle Travis,679276125200,03/03/61,3987.56
Joshua Cook,714958708221,12/08/05,7904.41
Tara Little,714612689799,31/12/90,4365.31
David Terry,770080905270,27/02/80,7425.91
Edward Stone,192355974439,02/11/62,4245.74
Rachel Evans,232643718972,26/04/63,9245.48
Paul Green,255027633073,10/03/02,7505.74
Michael Alvarez,953477484883,27/05/84,9701.02
Hunter Hernandez,228548996206,07/05/65,8822.77
Austin Cameron,823239451329,02/08/85,9563.53
John Miller,523923668381,07/07/67,7713.92
Marissa Butler,921625351035,13/06/96,5987.24
Russell Clark,322874311660,21/09/86,5771.99
Dr. Chelsea Taylor,366344759928,14/12/70,7341.22
Norman Hoffman,976803176447,19/12/93,7114.01
Travis House,339119790745,12/01/81,4244.5
Zachary Austin,142068572727,15/04/58,5182.2
Steven Wilkins,354096686919,24/07/93,7061.64
Teresa West,128409232558,10/04/74,4389.37
Amy Castro,77216273802,20/08/68,6444.24
Thomas Miller,565799527293,16/05/99,6392.74
Elizabeth Parker,562304237686,14/08/58,3099.49
Julie Phillips,316569489757,22/03/85,8563.15
Danny Hays,170699487437,08/06/03,4415.22
William Martin,558579455717,21/07/73,4713.81
Diane Rose,398349138274,13/08/73,9468.39
Joseph Wells,606352484155,14/07/70,8313.4
Angela Johns,167897564369,02/05/97,6716.09
Jeff Mays,301383124781,24/08/86,7967.47
Craig Bowen,815424911238,13/05/04,9888.14
Timothy Juarez,136260815169,18/09/61,3593.17
Erin George,697250393605,13/01/94,7065.49
Sheila Gutierrez,81400594774,20/03/86,5068.53
Crystal Richardson,595898795291,04/07/72,5197.05
Samantha Miller,874965264764,11/09/73,5992.82
William Howard,620457349398,11/12/76,8929.97
Michael Bauer,340721439519,03/12/02,5496.86
Steven Stafford,388957900719,15/02/98,6378.41
Heather Taylor,175208854020,15/06/97,5736.74
Angel Russell,855836246548,02/09/63,4593.37
Donna Ford,403972274759,29/10/97,6803.94
Amy Washington,542624345162,28/10/00,4413.06
Kaitlin Williams,81502031310,02/01/94,9554.17
Sara Pratt,613332880953,22/02/65,9904.15
Gina Carr,202052035255,16/07/67,9294.75
Bonnie Wright,3723283835,04/01/85,6894.79
Veronica Foley,239065989448,17/06/63,9735.79
Tami Fleming,560845175703,01/08/00,4750.07
Laura Craig,409546431750,13/08/58,7111.46
Gregory Baker,678406349995,05/01/65,4682.63
Jeremy Rogers,958378615120,19/06/87,9953.51
Kenneth Howard,524630738542,25/12/83,9126.08
Matthew Smith,858761761453,15/04/81,6469.09
Hailey Allen DVM,147219423263,25/11/98,6496.92
Angela Wallace,265065491830,20/01/59,3187.91
Michael Parrish,594823816273,04/01/97,9677.42
Matthew Ramsey,398222658977,26/06/79,4031.42
Robert Edwards,153280404082,04/09/78,9101.67
Andrew Davis,759639484405,07/01/61,3027.73
Michelle Blanchard,814391727078,19/05/79,5336.64
Mrs. Angel Kim,142217920483,20/03/00,7747.73
Jorge Vega,722929022107,07/04/60,9458.59
Cheryl Arnold,493273498495,20/06/97,5394.57
Derek Green Jr.,314144738217,31/07/02,8790.15
Jason Gonzalez,572488698974,23/11/75,8732.63
